,family,father,mother,midParent,children,childNum,gender,RandomNoise1,RandomNoise2,RandomNoise3,RandomNoise4,RandomNoise5,RandomNoise6,RandomNoise7,RandomNoise8,RandomNoise9,RandomNoise10,RandomNoise11,Child
289,71,1.778,1.78308,0.701,6,3,0,0.977248849,0.799475426,0.851499706,0.785346941,0.784801144,0.1715426,0.630878647,0.519217305,0.547134131,0.424299866,0.719211656,1.83794
290,71,1.778,1.78308,0.701,6,4,0,0.839483065,0.297561493,0.574223314,0.138459916,0.604460471,0.406389434,0.604548832,0.041714302,0.226807235,0.196017619,0.094490247,1.78308
291,71,1.778,1.78308,0.701,6,5,0,0.246773893,0.768961583,0.158550278,0.317610968,0.261339383,0.390649763,0.612959196,0.126597335,0.058654826,0.733856638,0.23834525,1.78308
292,71,1.778,1.78308,0.701,6,6,0,0.646838406,0.195466837,0.970848072,0.570055248,0.938878685,0.993666235,0.93582812,0.132873105,0.88434084,0.480106419,0.161332096,1.72822
293,72,1.778,1.78308,0.701,7,1,1,0.577299111,0.399630469,0.405560315,0.546256208,0.229817906,0.422151503,0.343923169,0.648569023,0.861469625,0.518905058,0.409863359,2.0066
294,72,1.778,1.78308,0.701,7,2,1,0.689029216,0.600842566,0.7593584,0.937254456,0.749801669,0.744806625,0.884475311,0.683211581,0.068181583,0.070506132,0.784906391,1.905
295,72,1.778,1.78308,0.701,7,3,1,0.934702186,0.807208803,0.214090387,0.067288795,0.467504284,0.660144528,0.659501833,0.312329695,0.673803837,0.781706816,0.370732027,1.8034
296,72,1.778,1.78308,0.701,7,4,0,0.280403874,0.0142766,0.119906169,0.803498677,0.357883739,0.735005436,0.341527203,0.343950179,0.12976947,0.965975442,0.274803678,1.89281
297,72,1.778,1.78308,0.701,7,5,0,0.094107224,0.538464705,0.489764111,0.911643814,0.539535841,0.227553316,0.320533851,0.0799612,0.958368134,0.1763514,0.223091737,1.83794
298,72,1.778,1.78308,0.701,7,6,0,0.546654556,0.865775319,0.917749889,0.655154546,0.629625713,0.15781738,0.08385372,0.760976425,0.900326701,0.402048876,0.99425571,1.80228
299,72,1.778,1.78308,0.701,7,7,0,0.695671855,0.459714943,0.428349203,0.336632958,0.799426138,0.880516314,0.843774293,0.843155312,0.498474883,0.193300023,0.561485953,1.70078
300,73,1.778,1.78308,0.701,3,1,1,0.590462326,0.109717034,0.342134585,0.637790577,0.403623671,0.75660185,0.171716909,0.211013157,0.349781385,0.834342144,0.049236385,1.8542
301,73,1.778,1.78308,0.701,3,2,1,0.745320155,0.324581829,0.31403428,0.640602971,0.956911752,0.952423787,0.749074716,0.175626662,0.847073424,0.144709477,0.104934716,1.8415
302,73,1.778,1.78308,0.701,3,3,0,0.112498135,0.691404069,0.660737233,0.385999585,0.713587349,0.590388067,0.032857172,0.429482738,0.887849447,0.947147181,0.605783129,1.78308
303,74,1.778,1.78308,0.701,2,1,1,0.129913609,0.033007151,0.596941331,0.728350028,0.130281941,0.662062482,0.529197476,0.533103214,0.343627785,0.091531463,0.732162312,1.7526
304,74,1.778,1.78308,0.701,2,2,1,0.263670473,0.544927833,0.512473384,0.893550536,0.531436383,0.042568301,0.030143577,0.351499921,0.990405765,0.706272245,0.823209348,1.7526
305,75,1.778,1.77485,0.69938,7,1,1,0.415222068,0.723460878,0.380202993,0.404462449,0.741773516,0.632893786,0.945833705,0.002772158,0.02459262,0.500188369,0.524540562,1.8288
306,75,1.778,1.77485,0.69938,7,2,1,0.74043949,0.150260119,0.672941758,0.35217935,0.615181384,0.73422978,0.763273176,0.798702498,0.048951279,0.282543664,0.516623715,1.778
307,75,1.778,1.77485,0.69938,7,3,1,0.112773315,0.409724829,0.661568141,0.569728506,0.092074881,0.206085982,0.0833467,0.468199366,0.828400632,0.878825263,0.770996464,1.74498
308,75,1.778,1.77485,0.69938,7,4,0,0.972100138,0.459323346,0.381610641,0.990133386,0.66253207,0.402800925,0.899929786,0.030420881,0.694507622,0.917431418,0.420415023,1.82423
309,75,1.778,1.77485,0.69938,7,5,0,0.867186616,0.946435455,0.002132352,0.869489309,0.127781595,0.636122295,0.556548636,0.531070755,0.358845659,0.393866502,0.916960532,1.7968
310,75,1.778,1.77485,0.69938,7,6,0,0.503604773,0.367896137,0.37789289,0.106444891,0.996887991,0.531729918,0.746802294,0.121448643,0.2430597,0.569969392,0.297196836,1.77485
311,75,1.778,1.77485,0.69938,7,7,0,0.378518865,0.379135984,0.220805371,0.672657106,0.09078978,0.277988572,0.832367938,0.920564649,0.266073731,0.338533077,0.018115075,1.76936
312,76,1.778,1.75565,0.6956,7,1,1,0.945891103,0.852714679,0.246297532,0.013810524,0.113282944,0.334924375,0.540081733,0.149278073,0.096393658,0.03267677,0.121862694,1.79578
313,76,1.778,1.75565,0.6956,7,2,1,0.556846251,0.411449705,0.914143155,0.989772891,0.709544585,0.674532017,0.909184818,0.017641795,0.776100066,0.964192723,0.512831454,1.778
314,76,1.778,1.75565,0.6956,7,3,1,0.368128279,0.515384194,0.377583159,0.456516371,0.822995443,0.190718062,0.195411651,0.164811548,0.188368791,0.999109741,0.614907257,1.7272
315,76,1.778,1.75565,0.6956,7,4,1,0.860802352,0.66509389,0.040891988,0.728330912,0.028539704,0.486450136,0.440796624,0.167303547,0.066983649,0.788341009,0.227488654,1.7018
316,76,1.778,1.75565,0.6956,7,5,1,0.430338253,0.488245711,0.333135816,0.524007206,0.70185287,0.528751802,0.325031423,0.349034563,0.047888408,0.760519779,0.989058675,1.6764
317,76,1.778,1.75565,0.6956,7,6,1,0.342321237,0.445667308,0.863513764,0.261347401,0.966816996,0.331925824,0.854060198,0.118025119,0.827250748,0.072092706,0.882100919,1.651
318,76,1.778,1.75565,0.6956,7,7,0,0.567547496,0.101078174,0.619003441,0.264408905,0.390828221,0.182376861,0.406356303,0.259625031,0.289216096,0.240165686,0.034592559,1.83794
319,77,1.778,1.75565,0.6956,4,1,1,0.741003752,0.705362967,0.693837145,0.285816,0.880634935,0.759185421,0.122955916,0.870347977,0.310063531,0.767172034,0.619556835,1.778
320,77,1.778,1.75565,0.6956,4,2,1,0.558526841,0.502463884,0.199853623,0.367216252,0.186613326,0.730160825,0.039774457,0.237513024,0.958844563,0.882446851,0.439569379,1.7272
321,77,1.778,1.75565,0.6956,4,3,1,0.392176924,0.721469293,0.621780394,0.885526178,0.183233476,0.297773484,0.021474005,0.288170783,0.159426721,0.65597769,0.687904515,1.69418
322,77,1.778,1.75565,0.6956,4,4,0,0.8278066,0.678719038,0.033893554,0.303223674,0.335618331,0.869838022,0.127784197,0.839525934,0.36958205,0.79308108,0.524142147,1.7968
323,78,1.778,1.76113,0.69668,5,1,1,0.874866035,0.187139293,0.533709457,0.363199807,0.633829243,0.226423976,0.959128491,0.237783134,0.425701333,0.236987814,0.630729172,1.8288
324,78,1.778,1.76113,0.69668,5,2,1,0.150412007,0.94169549,0.229631201,0.234084527,0.721382761,0.232317272,0.26838244,0.694308708,0.033964456,0.518883312,0.592150662,1.778
325,78,1.778,1.76113,0.69668,5,3,0,0.225739377,0.616931167,0.267440344,0.938148767,0.232404844,0.082760443,0.624683804,0.161611976,0.56511202,0.605861258,0.231830283,1.7145
326,78,1.778,1.76113,0.69668,5,4,0,0.099676223,0.457566226,0.136118667,0.147395343,0.486110255,0.192743625,0.575903885,0.243050148,0.308457906,0.259781934,0.630244946,1.67884
327,78,1.778,1.76113,0.69668,5,5,0,0.488022184,0.235054017,0.006130698,0.754568536,0.905755823,0.245409479,0.678050287,0.594378547,0.333443884,0.42507724,0.802229138,1.64866
328,79,1.7907,1.75565,0.6981,8,1,1,0.556850343,0.394164324,0.844308236,0.969947059,0.252429367,0.198959557,0.779352373,0.28391618,0.095646423,0.494113917,0.685742203,1.8796
329,79,1.7907,1.75565,0.6981,8,2,1,0.62885651,0.54711412,0.360599802,0.372478267,0.314628479,0.020564726,0.285019325,0.367499294,0.868395461,0.102452114,0.966430021,1.7653
330,79,1.7907,1.75565,0.6981,8,3,1,0.455817269,0.497154515,0.068350894,0.824866275,0.010492378,0.077532669,0.110127149,0.892807541,0.194952661,0.225523532,0.97745455,1.7526
331,79,1.7907,1.75565,0.6981,8,4,1,0.209867694,0.595174646,0.743811796,0.85125052,0.177849966,0.173557204,0.73349025,0.633296772,0.107869566,0.681896979,0.967939806,1.7272
332,79,1.7907,1.75565,0.6981,8,5,1,0.160531595,0.05133549,0.343961997,0.900365278,0.680340604,0.650287759,0.635406533,0.563716048,0.978139474,0.654045768,0.495798556,1.7272
333,79,1.7907,1.75565,0.6981,8,6,1,0.685918537,0.613169222,0.456588119,0.255108465,0.785745751,0.233579229,0.946760574,0.109991625,0.720930968,0.397189249,0.565418333,1.7272
334,79,1.7907,1.75565,0.6981,8,7,0,0.226075178,0.417021087,0.567945021,0.490249736,0.830210929,0.455193955,0.098267907,0.16145332,0.498514271,0.472009402,0.63566791,1.7968
335,79,1.7907,1.75565,0.6981,8,8,0,0.301734829,0.253186172,0.622077583,0.806472727,0.512299932,0.909390429,0.235668524,0.188388325,0.476681967,0.521047021,0.386337824,1.78308
336,80,1.7907,1.76936,0.7008,1,1,0,0.369518543,0.360009765,0.871267232,0.854829325,0.571639066,0.445386054,0.900469472,0.397135026,0.077440862,0.388383036,0.670431268,1.64592
337,81,1.778,1.75565,0.6956,4,1,1,0.195921061,0.476107421,0.361462296,0.779937451,0.214784489,0.756874672,0.671974069,0.661873078,0.383992562,0.359843063,0.113823782,1.7272
338,81,1.778,1.75565,0.6956,4,2,0,0.569105295,0.761568953,0.365431354,0.174593691,0.934357436,0.544925809,0.019163168,0.120825274,0.355898422,0.616091174,0.128580879,1.78308
339,81,1.778,1.75565,0.6956,4,3,0,0.580003273,0.417840232,0.74462095,0.970129817,0.073964969,0.446415887,0.282220194,0.513592953,0.375622091,0.438767941,0.462927236,1.75565
340,81,1.778,1.75565,0.6956,4,4,0,0.297823249,0.444215773,0.023575147,0.35035086,0.306514617,0.559282672,0.61047729,0.74362867,0.55120022,0.814960206,0.064526301,1.70078
341,82,1.778,1.75565,0.6956,9,1,1,0.110991769,0.623672575,0.22275643,0.635712507,0.548970045,0.463979731,0.595357759,0.163091851,0.098296107,0.138433491,0.801720251,1.8034
342,82,1.778,1.75565,0.6956,9,2,1,0.65437118,0.13443172,0.817013087,0.879254554,0.557291217,0.13431955,0.191569639,0.825151288,0.578903026,0.857726318,0.854876849,1.778
343,82,1.778,1.75565,0.6956,9,3,1,0.730757089,0.279137784,0.193706732,0.092633526,0.160495996,0.140603347,0.042012158,0.123930832,0.29286462,0.464033504,0.931216965,1.778
344,82,1.778,1.75565,0.6956,9,4,1,0.746909244,0.088666168,0.604723431,0.958531584,0.257744328,0.426412487,0.938958057,0.163946323,0.259854739,0.356404681,0.762509984,1.778
345,82,1.778,1.75565,0.6956,9,5,1,0.060028766,0.505747704,0.920967825,0.3295473,0.770311598,0.48672118,0.781324289,0.848721261,0.210721678,0.995384088,0.945489955,1.7653
346,82,1.778,1.75565,0.6956,9,6,1,0.402909687,0.566324785,0.767327173,0.642444482,0.899728522,0.387615119,0.602768059,0.462517378,0.504857028,0.371131673,0.662169552,1.7399
347,82,1.778,1.75565,0.6956,9,7,0,0.591005851,0.956396759,0.441932328,0.363660619,0.682892208,0.853799224,0.639588072,0.012966289,0.475977441,0.602997391,0.690488284,1.89281
348,82,1.778,1.75565,0.6956,9,8,0,0.404992065,0.245827331,0.202084998,0.916453618,0.422795728,0.513680304,0.16707617,0.751291251,0.06552733,0.470696722,0.290272071,1.78308
349,82,1.778,1.75565,0.6956,9,9,0,0.061320769,0.761436169,0.166916401,0.206444906,0.924978956,0.810800251,0.564054513,0.980988086,0.343277474,0.686999761,0.591398831,1.75565
350,83,1.778,1.74742,0.69398,8,1,1,0.607555293,0.367666915,0.248490292,0.961384877,0.653293527,0.942690074,0.937802491,0.107297689,0.511069765,0.819497188,0.029238996,1.778
351,83,1.778,1.74742,0.69398,8,2,1,0.347213695,0.831299245,0.14607021,0.664344493,0.784105744,0.090735262,0.996881205,0.373423115,0.98386359,0.266833301,0.335773858,1.7018
352,83,1.778,1.74742,0.69398,8,3,1,0.593336271,0.003594726,0.634668053,0.083773417,0.556515731,0.640494967,0.512753289,0.125349572,0.655714795,0.033499291,0.735163662,1.6637
353,83,1.778,1.74742,0.69398,8,4,0,0.10910846,0.386588468,0.178898391,0.733133739,0.414967583,0.748669341,0.796228213,0.220324509,0.288641258,0.330668348,0.339896837,1.74742
354,83,1.778,1.74742,0.69398,8,5,0,0.32564899,0.450307209,0.862285383,0.374428838,0.848709463,0.903568804,0.544091499,0.141033456,0.115986044,0.551647493,0.27049611,1.7337
355,83,1.778,1.74742,0.69398,8,6,0,0.24187503,0.021060953,0.779643062,0.49128664,0.491464023,0.410276248,0.465242803,0.276450731,0.772103267,0.541439885,0.170726826,1.7145
356,83,1.778,1.74742,0.69398,8,7,0,0.009064733,0.134671722,0.898237464,0.48902045,0.070171946,0.275881519,0.11591157,0.681176209,0.515447826,0.755955844,0.868812168,1.70627
357,83,1.778,1.74742,0.69398,8,8,0,0.913341649,0.894247175,0.493471321,0.650747908,0.648873701,0.191627847,0.49164599,0.531554551,0.736757139,0.249043735,0.577059982,1.67335
358,84,1.7907,1.72822,0.6927,4,1,1,0.518121148,0.082725179,0.185372479,0.76682896,0.381183468,0.904510877,0.756022183,0.073508874,0.130923026,0.822120141,0.2898247,1.778
359,84,1.7907,1.72822,0.6927,4,2,1,0.629909684,0.142324245,0.278057691,0.411407562,0.065614569,0.547182816,0.756640905,0.78330222,0.98819653,0.684082835,0.985000475,1.7399
360,84,1.7907,1.72822,0.6927,4,3,0,0.68480706,0.974919833,0.349001165,0.68577969,0.622941853,0.282727036,0.073984684,0.490472695,0.116232902,0.621304869,0.715254614,1.7968
361,84,1.7907,1.72822,0.6927,4,4,0,0.223559631,0.445119708,0.525871713,0.352406357,0.097935491,0.055512364,0.625734506,0.727027394,0.08309546,0.349648098,0.892043097,1.74193
362,85,1.7907,1.72822,0.6927,5,1,1,0.139971804,0.057664917,0.404494259,0.696610799,0.986501125,0.106996687,0.727987084,0.3051312,0.416426717,0.619685852,0.473031336,1.8415
363,85,1.7907,1.72822,0.6927,5,2,1,0.546590295,0.336619911,0.197796902,0.909961612,0.088034562,0.557977306,0.414261855,0.45466682,0.6090702,0.534900175,0.004064312,1.7526
364,85,1.7907,1.72822,0.6927,5,3,1,0.943963296,0.736257357,0.995048455,0.221335269,0.86675579,0.208195967,0.157025303,0.714014989,0.421359751,0.249737631,0.927692233,1.7018
365,85,1.7907,1.72822,0.6927,5,4,0,0.842835234,0.925306335,0.307416639,0.130653672,0.631123215,0.510383091,0.675740298,0.564705509,0.20389913,0.815326041,0.466420038,1.76936
366,85,1.7907,1.72822,0.6927,5,5,0,0.971069988,0.339720805,0.233384284,0.368783999,0.093000941,0.468972403,0.881470302,0.566189293,0.645620148,0.725651718,0.225245294,1.75565
367,86,1.778,1.74193,0.6929,4,1,1,0.262149491,0.472737521,0.952299429,0.883097907,0.272693043,0.698425806,0.447138798,0.254826855,0.693317535,0.256351135,0.929866546,1.8034
368,86,1.778,1.74193,0.6929,4,2,1,0.484683626,0.549532254,0.557645967,0.99279364,0.871559135,0.730425787,0.982808041,0.445100111,0.301547834,0.585450554,0.959087172,1.7145
369,86,1.778,1.74193,0.6929,4,3,0,0.445693322,0.772449267,0.894867363,0.327224788,0.202713844,0.109716703,0.432941382,0.40406471,0.126337064,0.535850438,0.496646915,1.85166
370,86,1.778,1.74193,0.6929,4,4,0,0.482710053,0.204434024,0.129306699,0.079556723,0.788070219,0.402180561,0.982179161,0.236723411,0.817484095,0.724461176,0.342569007,1.74193
371,87,1.778,1.72822,0.6902,4,1,1,0.792066497,0.393913275,0.514251548,0.529178584,0.956718568,0.734712622,0.686154392,0.929074591,0.686458026,0.615503433,0.992328956,1.7272
372,87,1.778,1.72822,0.6902,4,2,1,0.661783412,0.244500808,0.595877633,0.426223269,0.326788759,0.565381167,0.745797355,0.093444834,0.646311337,0.72472713,0.715663444,1.7018
373,87,1.778,1.72822,0.6902,4,3,0,0.052489304,0.895857057,0.070304281,0.41780311,0.378369843,0.566717976,0.070555385,0.059254445,0.332519811,0.700910836,0.689717905,1.74742
374,87,1.778,1.72822,0.6902,4,4,0,0.94582509,0.556623407,0.13648677,0.331639693,0.103562761,0.466320303,0.902041384,0.039200398,0.430294106,0.673225301,0.620382117,1.70078
375,88,1.778,1.72822,0.6902,4,1,1,0.255982593,0.299271093,0.103874465,0.437019249,0.776564859,0.309512729,0.118095059,0.847548152,0.99460688,0.238244684,0.590406117,1.778
376,88,1.778,1.72822,0.6902,4,2,1,0.331236641,0.672295976,0.040860475,0.077095029,0.183554664,0.105292856,0.944316878,0.725549668,0.884145516,0.030166523,0.046241478,1.6891
377,88,1.778,1.72822,0.6902,4,3,0,0.031900747,0.591688354,0.625051658,0.479221405,0.754900076,0.920698834,0.060495289,0.215475444,0.7928616,0.448413197,0.263804022,1.70078
378,88,1.778,1.72822,0.6902,4,4,0,0.124313285,0.362091952,0.730104886,0.127097524,0.293821534,0.402831913,0.591405265,0.056553614,0.238231304,0.303070628,0.094988751,1.67335
379,89,1.7907,1.70078,0.6873,8,1,1,0.46960782,0.352310919,0.698654234,0.166545161,0.177160145,0.094670738,0.499544717,0.984933153,0.718322904,0.153892521,0.402854829,1.8288
380,89,1.7907,1.70078,0.6873,8,2,1,0.633530552,0.757806006,0.165582849,0.609707486,0.021746002,0.352599396,0.31141123,0.561655067,0.943479306,0.157199668,0.478690762,1.778
381,89,1.7907,1.70078,0.6873,8,3,1,0.304866022,0.432707801,0.558387897,0.825599525,0.372908437,0.500818654,0.081668473,0.494984219,0.27499552,0.116325362,0.489156421,1.7653
382,89,1.7907,1.70078,0.6873,8,4,1,0.601355667,0.387968282,0.573516983,0.412975754,0.939987484,0.922578564,0.405550841,0.141051399,0.408689068,0.700970658,0.266678943,1.7653
383,89,1.7907,1.70078,0.6873,8,5,1,0.266438056,0.581651613,0.996038831,0.603690497,0.993634474,0.57919632,0.036984013,0.184324595,0.40071368,0.367290097,0.501737087,1.7272
384,89,1.7907,1.70078,0.6873,8,6,0,0.305892447,0.041934883,0.367878463,0.560046207,0.344974542,0.156864688,0.100904328,0.205346217,0.84527401,0.080715594,0.755921075,1.78308
385,89,1.7907,1.70078,0.6873,8,7,0,0.023730714,0.788432393,0.049886433,0.974042443,0.045246669,0.341651592,0.715322459,0.490497106,0.618771845,0.013983592,0.892083769,1.75565
386,89,1.7907,1.70078,0.6873,8,8,0,0.769050426,0.801530573,0.9461687,0.313413126,0.090016995,0.793632829,0.613887199,0.429279956,0.234139441,0.116989166,0.501136085,1.72822
387,90,1.78562,1.71999,0.69008,7,1,1,0.214437934,0.301267754,0.102984186,0.094146967,0.439755163,0.7566711,0.500798404,0.213468257,0.312153961,0.617910691,0.451074839,1.79578
388,90,1.78562,1.71999,0.69008,7,2,1,0.445705846,0.30994856,0.680606018,0.093707543,0.373534955,0.019999197,0.149720138,0.181750894,0.176848188,0.33238944,0.984486079,1.77038
389,90,1.78562,1.71999,0.69008,7,3,1,0.0903054,0.804786661,0.572589714,0.348760392,0.635158001,0.550558434,0.334211212,0.424299959,0.474457866,0.024310016,0.977218354,1.75768
390,90,1.78562,1.71999,0.69008,7,4,1,0.362720032,0.35494308,0.415836133,0.880545219,0.822648919,0.369947226,0.034743851,0.046911066,0.951193096,0.999838782,0.635228525,1.65608
391,90,1.78562,1.71999,0.69008,7,5,0,0.210716971,0.130285546,0.047772164,0.624216881,0.353165682,0.910295806,0.56746357,0.484971412,0.864985524,0.006384219,0.237995933,1.75565
392,90,1.78562,1.71999,0.69008,7,6,0,0.683146316,0.473050265,0.832562181,0.342946637,0.78102087,0.483340204,0.706358943,0.736555483,0.723769856,0.422018945,0.796063924,1.74193
393,90,1.78562,1.71999,0.69008,7,7,0,0.273883821,0.038624401,0.282466177,0.125801046,0.564476058,0.603203458,0.744992423,0.079636333,0.189832763,0.381578522,0.420593769,1.7337
394,91,1.7907,1.70078,0.6873,3,1,1,0.906690118,0.022137036,0.030522233,0.226192642,0.640697204,0.668522816,0.281402318,0.769355254,0.724818922,0.300502721,0.734081933,1.8288
395,91,1.7907,1.70078,0.6873,3,2,1,0.747843458,0.511680793,0.159906286,0.412240002,0.437210867,0.102111637,0.401734878,0.775113394,0.338781142,0.511295136,0.704336085,1.8288
396,91,1.7907,1.70078,0.6873,3,3,0,0.01406197,0.730598975,0.379798269,0.86744574,0.308373518,0.825302818,0.508734699,0.162615946,0.899358085,0.221900807,0.631716071,1.64592
397,92,1.778,1.67335,0.6794,2,1,1,0.440526168,0.713080813,0.557253165,0.702169942,0.519717851,0.068083618,0.579874426,0.141413044,0.144340747,0.033847742,0.180364407,1.80848
398,92,1.778,1.67335,0.6794,2,2,1,0.769259581,0.933082282,0.783644422,0.836472232,0.746589264,0.227636824,0.033602746,0.527894985,0.509664461,0.008022577,0.152643135,1.7018
399,93,1.778,1.64592,0.674,4,1,1,0.460654095,0.599421991,0.343680725,0.960603586,0.056424295,0.945024551,0.403671759,0.959676442,0.168250899,0.236928583,0.720835209,1.7018
400,93,1.778,1.64592,0.674,4,2,1,0.701735291,0.516331933,0.628157951,0.544773543,0.225642901,0.075916622,0.721600217,0.40358138,0.804883942,0.109339859,0.871137871,1.6383
401,93,1.778,1.64592,0.674,4,3,0,0.431414704,0.938726399,0.404995926,0.718871417,0.273464671,0.517434159,0.227916362,0.873055632,0.384618284,0.585971714,0.977448178,1.78308
402,93,1.778,1.64592,0.674,4,4,0,0.035735547,0.656383828,0.825097485,0.483527122,0.439335836,0.116701347,0.325482706,0.136527286,0.326706382,0.68791524,0.914599598,1.72822
403,94,1.778,1.64592,0.674,2,1,0,0.230588292,0.312585373,0.253174744,0.161440418,0.235712836,0.616318296,0.896052125,0.938517222,0.002840554,0.74887772,0.687804238,1.78308
404,94,1.778,1.64592,0.674,2,2,0,0.730203748,0.607701282,0.402960385,0.376556977,0.362500504,0.30951642,0.754088289,0.456820251,0.204142667,0.641926113,0.959371777,1.78308
405,95,1.778,1.60477,0.6659,3,1,1,0.974576828,0.102934179,0.131433281,0.828034936,0.391706667,0.458500837,0.345087391,0.110616673,0.328283096,0.280283819,0.617486974,1.8161
406,95,1.778,1.60477,0.6659,3,2,1,0.650213729,0.511512032,0.507452824,0.25418006,0.042738916,0.23958798,0.367857439,0.338650742,0.030981367,0.724069984,0.595570854,1.6383
407,95,1.778,1.60477,0.6659,3,3,0,0.876143149,0.520963407,0.926555018,0.011977956,0.413283601,0.674851095,0.639899507,0.259158147,0.208904878,0.288553548,0.778586288,1.72822
408,96,1.778,1.59106,0.6632,5,1,1,0.867370087,0.372765903,0.615401326,0.007703743,0.709535996,0.402006153,0.614885254,0.877724404,0.363437251,0.245400838,0.708646426,1.8288
409,96,1.778,1.59106,0.6632,5,2,1,0.020352984,0.897278555,0.288327693,0.438067191,0.864892513,0.13557068,0.620015943,0.419677039,0.771981376,0.237258658,0.09112842,1.6764
410,96,1.778,1.59106,0.6632,5,3,0,0.632061213,0.029060726,0.821876488,0.47227626,0.52356928,0.467587182,0.205272479,0.237347772,0.255365933,0.256635826,0.557081702,1.81051
411,96,1.778,1.59106,0.6632,5,4,0,0.946862749,0.851983166,0.347763914,0.541971291,0.996041968,0.472163649,0.099888112,0.297487403,0.519007958,0.607634139,0.472751655,1.78308
412,96,1.778,1.59106,0.6632,5,5,0,0.641321537,0.598353186,0.657235568,0.593051643,0.329747298,0.197295165,0.864131908,0.039675569,0.821124754,0.916270656,0.114455764,1.72822
413,97,1.7526,1.87909,0.7149,10,1,1,0.795843586,0.71724309,0.915025944,0.164288684,0.148391534,0.28799475,0.891060844,0.862420469,0.668882389,0.896877997,0.824342965,1.905
414,97,1.7526,1.87909,0.7149,10,2,1,0.470777673,0.962969973,0.493868747,0.801915554,0.648989702,0.54565895,0.134531743,0.752400744,0.548813979,0.621964322,0.356504205,1.8034
415,97,1.7526,1.87909,0.7149,10,3,1,0.958452389,0.207216144,0.144858097,0.224416878,0.748581501,0.255620394,0.85128922,0.921756107,0.164487315,0.763683391,0.462671427,1.778
416,97,1.7526,1.87909,0.7149,10,4,0,0.010920284,0.969477648,0.164817344,0.889597018,0.004414762,0.345889901,0.505439458,0.611272034,0.459019452,0.593682321,0.632152679,1.81051
417,97,1.7526,1.87909,0.7149,10,5,0,0.040328561,0.780197859,0.757632892,0.563658205,0.080091565,0.811858257,0.777392209,0.780222862,0.721265563,0.977703136,0.440124984,1.81051
418,97,1.7526,1.87909,0.7149,10,6,0,0.554761527,0.069769454,0.790649049,0.338174141,0.264947101,0.426824139,0.206000827,0.393271424,0.55673589,0.626475894,0.281990317,1.7968
419,97,1.7526,1.87909,0.7149,10,7,0,0.711437875,0.504023189,0.678330638,0.324280667,0.26676863,0.417826553,0.674033986,0.476767716,0.244704895,0.161375723,0.805944544,1.78308
420,97,1.7526,1.87909,0.7149,10,8,0,0.552583068,0.292487682,0.89164004,0.600322335,0.784146885,0.29432214,0.889522465,0.060229724,0.178429512,0.679149711,0.120528805,1.78308
421,97,1.7526,1.87909,0.7149,10,9,0,0.603557764,0.230786051,0.872455523,0.830325162,0.608510084,0.664032497,0.157741147,0.522336678,0.415451859,0.105589653,0.651346826,1.75565
422,97,1.7526,1.87909,0.7149,10,10,0,0.885011567,0.046636127,0.04385178,0.754418119,0.897076264,0.217347365,0.42583487,0.900737913,0.006815338,0.620199559,0.388737951,1.75565
423,98,1.7526,1.83794,0.7068,1,1,0,0.040295709,0.291686893,0.554871531,0.524191385,0.436320708,0.764178442,0.566502188,0.861632287,0.478062949,0.158488686,0.824080676,1.75565
424,99,1.7526,1.81051,0.7014,8,1,1,0.774332821,0.146120461,0.667218673,0.473143889,0.005830002,0.731728174,0.071181957,0.673213193,0.400861383,0.843175592,0.403587491,1.8542
425,99,1.7526,1.81051,0.7014,8,2,1,0.305835988,0.338464014,0.709383638,0.455784204,0.512568122,0.137604514,0.188667566,0.535851874,0.802392999,0.216602231,0.207787276,1.8288
426,99,1.7526,1.81051,0.7014,8,3,1,0.256274622,0.115006028,0.10501204,0.558102828,0.085434915,0.177561306,0.937280468,0.092381631,0.358344058,0.853327771,0.336049763,1.82118
427,99,1.7526,1.81051,0.7014,8,4,1,0.951335382,0.704484255,0.15906628,0.077774348,0.342407924,0.927329667,0.118972572,0.244046385,0.604146853,0.818186378,0.540950372,1.8161
428,99,1.7526,1.81051,0.7014,8,5,0,0.384947684,0.276263642,0.501640387,0.896719232,0.166005282,0.158008821,0.952859592,0.317597489,0.003401565,0.827521894,0.374390393,1.7968
429,99,1.7526,1.81051,0.7014,8,6,0,0.72744745,0.445874475,0.415962055,0.460736269,0.149943819,0.66055702,0.844665882,0.144866926,0.828377917,0.746307707,0.499123317,1.78308
430,99,1.7526,1.81051,0.7014,8,7,0,0.098260302,0.932441262,0.005000533,0.614531416,0.909834172,0.857003935,0.476441479,0.551308081,0.137432442,0.225225071,0.340652958,1.71999
431,99,1.7526,1.81051,0.7014,8,8,0,0.391526214,0.682055045,0.540650676,0.281310483,0.235476652,0.239669838,0.563176753,0.471434242,0.463077943,0.353093524,0.760794595,1.7145
432,100,1.7526,1.81051,0.7014,3,1,1,0.431500523,0.888387633,0.147956425,0.733297787,0.155577799,0.490713584,0.088835886,0.037378163,0.663726433,0.489914515,0.149655166,1.80848
433,100,1.7526,1.81051,0.7014,3,2,1,0.948588251,0.508306324,0.237419647,0.797486948,0.784707139,0.628167745,0.370602711,0.348428303,0.627449498,0.152804107,0.941474335,1.8034
